16,45,56,48,71,59,56,83,16,77
13,31,95,77,76,46,62,52,77,55
16,1,4,98,53,52,42,74,84,21
5,26,1,20,72,27,86,100,45,51
30,26,1,98,16,2,96,28,49,90
26,77,92,56,55,37,22,62,67,62
30,44,32,69,14,66,82,1,12,51
22,44,9,53,16,94,47,65,15,89
82,9,44,42,30,33,33,29,3,13
18,43,40,82,56,60,33,45,95,43
86,98,17,25,34,48,35,73,67,73
2,84,37,40,26,20,31,79,46,18
97,70,70,99,66,96,30,27,47,55
16,53,24,16,57,4,80,49,94,86
8,77,4,68,66,76,89,37,30,19
79,46,47,60,22,79,44,8,95,44
92,72,33,91,83,27,46,66,99,30
68,80,46,8,10,54,72,43,3,71
34,92,32,2,19,92,81,56,42,62
68,33,40,45,64,99,71,64,52,18
37,48,22,31,39,83,14,71,98,60
86,27,89,48,56,39,71,44,57,78
76,43,42,76,61,49,77,83,83,12
13,18,65,68,43,29,13,54,99,52
50,39,13,62,85,51,72,57,80,2
9,34,90,24,12,90,5,61,54,13
39,18,20,59,2,85,49,3,10,47
93,65,12,39,77,33,57,43,6,29
44,57,53,65,48,17,49,14,69,46
75,76,28,97,74,24,3,52,95,43
2,46,21,88,12,87,25,62,77,49
78,42,35,89,46,11,12,97,52,84
33,11,80,58,22,43,69,90,5,48
37,43,32,13,79,73,73,2,5,6
5,74,32,97,28,70,88,50,12,70
47,17,48,59,7,75,8,11,90,52
49,69,3,31,21,21,79,87,75,39
88,76,49,72,25,40,79,52,18,32
26,22,32,50,76,84,62,80,9,4
20,70,78,23,90,24,83,71,66,36
43,42,48,90,10,27,88,10,58,31
38,15,2,6,8,49,7,14,2,22
63,68,30,83,28,1,80,90,68,70
30,87,41,35,68,59,87,90,70,16
71,100,80,39,49,71,18,13,59,25
2,42,9,90,98,75,61,86,56,42
65,89,90,76,54,34,23,1,56,90
92,60,12,7,100,78,29,54,98,48
28,68,68,94,53,94,10,92,54,58
34,47,99,22,85,46,18,53,70,13
64,7,74,68,42,60,47,43,95,35
70,73,46,68,80,97,4,75,19,59
96,83,7,94,81,39,98,31,100,12
61,80,28,6,54,10,87,55,88,65
14,88,98,39,98,79,11,62,93,44
1,94,35,68,39,71,29,13,64,37
95,30,41,75,46,97,89,2,76,77
56,44,50,84,99,5,39,67,43,13
6,75,31,72,79,55,31,74,22,40
79,46,75,90,87,39,88,64,25,86
22,77,83,28,48,19,69,30,94,96
25,7,54,33,33,1,95,57,41,59
85,58,55,31,92,45,67,91,96,29
76,15,82,74,24,80,80,62,30,72
64,54,1,54,31,49,88,30,10,28
58,96,1,58,93,1,22,24,1,24
21,35,43,33,39,26,1,82,80,95
95,6,38,71,27,50,87,47,8,34
22,50,100,37,95,9,82,35,96,61
99,37,83,95,71,24,72,52,72,87
93,71,96,12,13,63,42,49,91,57
50,98,36,39,13,1,77,55,86,85
76,68,34,15,80,18,48,95,19,85
98,24,33,56,18,6,22,73,35,78
28,60,44,48,19,9,52,69,69,67
32,43,88,43,54,61,25,20,86,52
68,69,71,17,3,5,18,44,32,91
67,89,62,5,11,63,41,7,61,32
13,26,97,45,16,41,66,80,79,47
18,94,35,44,32,13,29,61,47,52
48,84,72,97,57,84,99,56,19,22
98,56,47,47,19,92,63,63,47,59
87,82,60,99,99,88,56,39,69,43
47,24,55,37,45,70,67,100,68,42
44,88,45,46,86,72,20,7,35,57
46,85,11,90,12,5,87,42,82,47
76,70,85,75,51,94,6,41,36,98
9,28,37,98,99,91,6,50,77,36
47,77,11,80,91,9,11,68,23,62
97,33,91,73,83,95,84,79,7,24
93,1,57,64,36,91,34,33,27,36
3,22,79,5,65,42,99,76,85,16
56,70,45,6,73,45,24,40,76,26
98,68,17,62,7,39,34,46,38,37
37,82,88,28,39,78,36,11,60,65
90,6,71,63,50,24,16,39,9,20
43,77,13,44,35,72,70,36,18,14
42,66,90,44,40,84,93,87,70,92
92,13,8,76,46,19,25,48,62,3
49,83,12,58,10,33,27,69,100,75
20,99,15,28,18,68,9,79,77,100
71,76,94,51,70,30,98,63,21,32
85,33,68,93,28,61,23,35,52,37
64,85,19,70,97,81,99,76,29,38
21,74,99,96,15,25,47,14,62,2
28,28,9,81,5,51,83,4,58,49
48,7,85,90,55,5,87,6,78,90
89,88,68,82,98,39,73,52,7,51
81,45,80,75,77,31,41,3,95,93
54,80,95,94,95,95,77,78,40,67
95,74,54,35,9,43,70,89,47,44
32,40,3,53,30,33,88,39,10,93
17,92,57,14,84,65,37,86,38,42
23,33,36,72,38,41,22,86,71,13
98,63,80,44,82,64,81,89,73,55
52,83,87,86,79,100,5,5,18,74
55,57,84,50,96,64,23,77,91,1
57,9,37,53,85,2,74,61,60,32
90,33,39,41,69,30,41,3,65,64
99,85,92,14,45,5,31,6,69,46
87,3,96,79,21,35,1,85,39,63
65,20,95,7,94,46,30,32,71,19
8,32,31,31,99,82,87,31,69,44
33,79,73,85,54,37,98,18,29,63
22,80,32,29,92,96,78,54,62,63
89,56,38,19,100,17,99,75,1,1
11,76,58,61,44,45,82,70,52,100
48,60,20,62,62,24,77,67,19,79
52,55,95,95,89,87,15,3,78,71
19,12,68,79,22,100,58,59,72,16
66,12,61,22,53,11,37,33,61,100
24,74,100,34,13,92,44,44,82,32
71,84,84,19,6,10,4,26,53,78
31,64,89,59,90,43,62,91,49,5
98,10,99,64,2,35,97,97,89,66
6,80,74,67,56,93,39,98,91,52
59,52,57,27,90,17,56,55,22,59
24,61,98,1,7,89,62,29,38,23
93,80,60,31,82,95,13,100,52,56
48,88,73,86,99,46,57,3,9,73
32,27,25,14,54,68,34,53,81,76
100,36,20,38,66,78,74,29,45,26
69,9,36,100,50,31,82,31,35,77
21,24,80,65,51,35,7,78,46,52
18,5,51,47,61,78,37,8,86,41
36,40,94,15,2,80,18,3,65,68
32,96,20,51,56,1,68,64,88,91
62,23,56,70,45,76,72,24,90,16
73,21,14,25,90,69,73,10,1,81
87,61,93,32,19,68,37,59,16,4
17,34,39,28,28,34,90,17,86,36
31,59,7,11,62,17,14,37,91,53
92,33,88,83,54,84,23,83,77,97
2,33,85,45,12,73,62,83,39,65
16,71,22,20,72,36,28,98,24,70
71,63,8,70,19,61,92,51,10,39
53,2,18,85,73,14,84,81,46,3
11,29,52,29,46,41,43,17,38,23
23,26,40,95,40,67,67,78,32,65
50,46,30,65,41,91,90,16,89,71
72,84,51,72,63,30,35,76,69,10
11,52,18,85,11,58,35,88,80,21
74,83,69,53,81,30,65,98,31,59
37,67,11,77,47,6,10,25,55,65
63,61,66,56,29,84,30,94,53,82
43,75,87,68,26,66,65,64,69,74
93,29,98,28,34,55,48,87,2,61
16,8,49,46,73,88,32,75,90,22
34,37,67,68,82,70,8,95,74,70
39,19,33,7,58,56,87,88,22,94
23,68,97,62,62,61,80,27,69,8
19,94,11,51,3,35,4,68,69,15
16,15,59,92,97,84,75,3,92,32
64,55,94,27,33,11,81,40,37,16
63,91,54,78,22,2,17,59,80,94
10,36,50,90,40,67,72,20,98,23
29,8,25,37,12,3,100,70,16,6
26,83,4,14,47,80,68,8,37,98
52,73,82,93,27,44,45,47,31,6
18,9,16,78,13,31,8,4,90,46
82,98,38,26,60,60,16,93,76,89
52,25,62,67,83,64,78,41,9,64
97,14,57,65,11,44,69,77,52,20
92,57,78,37,82,97,82,37,74,42
32,57,72,29,76,88,59,39,32,10
75,77,2,36,64,62,52,34,54,64
94,92,3,47,72,52,68,100,85,69
75,49,10,24,60,90,57,80,94,80
19,74,45,100,65,74,80,70,39,95
70,15,8,22,62,27,18,52,8,87
70,21,83,47,42,26,20,10,62,18
31,74,64,24,71,96,37,84,46,52
32,59,33,87,76,97,63,86,32,69
26,87,41,5,99,2,85,65,85,58
4,96,8,92,42,84,30,81,20,62
85,75,59,72,93,71,55,77,1,21
61,92,26,95,40,84,39,96,27,45
92,58,70,20,55,44,76,78,3,48
9,69,96,38,79,83,35,64,2,96
38,95,51,98,20,44,74,24,15,98
74,8,59,61,55,70,23,34,31,47
7,97,37,74,30,75,47,24,86,13
12,4,46,1,15,44,79,56,36,1
12,54,34,88,2,22,12,96,43,60
69,70,52,86,25,88,49,90,10,70
21,83,31,90,91,87,58,73,26,51
94,17,12,85,99,2,46,61,37,56
5,78,76,62,73,16,76,13,23,43
50,27,84,36,83,9,37,31,76,32
46,93,69,2,63,48,5,63,50,62
91,24,87,24,89,1,86,33,34,35
52,98,93,49,56,55,1,75,38,36
27,92,72,51,15,6,10,83,71,78
65,77,72,56,60,65,67,68,76,11
91,49,6,6,73,99,3,94,19,81
68,11,67,33,24,85,84,61,1,16
71,64,24,11,75,71,45,10,6,30
97,100,28,68,21,4,71,72,94,14
86,21,43,93,4,74,41,8,63,89
85,25,8,74,39,89,53,43,15,80
75,29,88,79,83,95,84,79,67,66
35,36,78,44,40,68,24,10,51,83
3,50,18,77,39,18,56,60,38,22
81,22,53,81,38,61,27,69,50,49
45,83,29,78,42,76,80,67,13,44
